booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,commission_amount,net_room_revenue,number_of_rooms,adults_count,children_count,review_flag,review_reason,revenue_validated,total_revenue_rounded,commission_rounded,net_revenue_rounded,checkin_day_name,checkin_is_weekend,checkin_is_holiday,checkin_season,net_realized_revenue,True_Room_Revenue,Penalty_Revenue
RES-16735,GST-7867,45680,45721,45722,RT_STD,RC_NONREF,CH_WLK,SEG_GRP,No-Show,1870,0,1870,1,2,0,OK,,PASS,1870,0,1870,Wednesday,FALSE,FALSE,Shoulder Season,0,0,1870
RES-16736,GST-8047,45718,45721,45722,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Wednesday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16737,GST-7922,45711,45721,45723,RT_STD,RC_CORP,CH_BKG,SEG_BUS,Checked-Out,3678.4,551.76,3126.64,1,1,1,OK,,PASS,3678.4,551.76,3126.64,Wednesday,FALSE,FALSE,Shoulder Season,3678.4,3678.4,0
RES-16738,GST-5851,45702,45721,45724,RT_DLX,RC_CORP,CH_DIR,SEG_LEI,Checked-Out,9240,0,9240,1,2,0,OK,,PASS,9240,0,9240,Wednesday,FALSE,FALSE,Shoulder Season,9240,9240,0
RES-16739,GST-5949,45669,45721,45723,RT_STD,RC_RACK,CH_DIR,SEG_LEI,Checked-Out,4400,0,4400,1,3,2,OK,,PASS,4400,0,4400,Wednesday,FALSE,FALSE,Shoulder Season,4400,4400,0
RES-16740,GST-5241,45670,45721,45723,RT_STD,RC_PROMO,CH_BKG,SEG_TRA,Checked-Out,3762,564.3,3197.7,1,2,0,OK,,PASS,3762,564.3,3197.7,Wednesday,FALSE,FALSE,Shoulder Season,3762,3762,0
RES-16741,GST-8370,45719,45721,45723,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,3553,532.95,3020.05,1,1,0,OK,,PASS,3553,532.95,3020.05,Wednesday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16742,GST-8354,45721,45721,45723,RT_DLX,RC_PROMO,CH_DIR,SEG_BUS,Checked-Out,6300,0,6300,1,1,0,OK,,PASS,6300,0,6300,Wednesday,FALSE,FALSE,Shoulder Season,6300,6300,0
RES-16743,GST-7655,45720,45721,45723,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,3553,532.95,3020.05,1,2,2,OK,,PASS,3553,532.95,3020.05,Wednesday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16744,GST-8425,45691,45721,45723,RT_STD,RC_NONREF,CH_COR,SEG_LEI,Checked-Out,3740,374,3366,1,2,0,OK,,PASS,3740,374,3366,Wednesday,FALSE,FALSE,Shoulder Season,3740,3740,0
RES-16745,GST-6428,45694,45721,45722,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,1,0,OK,,PASS,2826.25,508.72,2317.53,Wednesday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16746,GST-6757,45676,45721,45722,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Wednesday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16747,GST-8197,45713,45721,45722,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,2,0,OK,,PASS,2826.25,508.72,2317.53,Wednesday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16748,GST-6568,45701,45721,45722,RT_SUT,RC_RACK,CH_EXP,SEG_GRP,Checked-Out,5700,1026,4674,1,2,0,OK,,PASS,5700,1026,4674,Wednesday,FALSE,FALSE,Shoulder Season,5700,5700,0
RES-16749,GST-6365,45708,45721,45723,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Wednesday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16750,GST-5905,45720,45721,45723,RT_DLX,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,5950,0,5950,1,1,2,OK,,PASS,5950,0,5950,Wednesday,FALSE,FALSE,Shoulder Season,5950,5950,0
RES-16751,GST-8122,45710,45721,45724,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5643,1015.74,4627.26,1,1,2,OK,,PASS,5643,1015.74,4627.26,Wednesday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16752,GST-8101,45715,45721,45723,RT_STD,RC_RACK,CH_WLK,SEG_TRA,Checked-Out,4400,0,4400,1,1,1,OK,,PASS,4400,0,4400,Wednesday,FALSE,FALSE,Shoulder Season,4400,4400,0
RES-16753,GST-6750,45704,45721,45722,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2090,376.2,1713.8,1,2,0,OK,,PASS,2090,376.2,1713.8,Wednesday,FALSE,FALSE,Shoulder Season,2090,2090,0
RES-16754,GST-7191,45716,45721,45724,RT_STD,RC_PROMO,CH_BKG,SEG_BUS,Checked-Out,5643,846.45,4796.55,1,2,0,OK,,PASS,5643,846.45,4796.55,Wednesday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16755,GST-8887,45710,45721,45722,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,1776.5,319.77,1456.73,1,1,0,OK,,PASS,1776.5,319.77,1456.73,Wednesday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16756,GST-5586,45717,45721,45723,RT_STD,RC_NONREF,CH_EXP,SEG_GRP,Checked-Out,3553,639.54,2913.46,1,2,0,OK,,PASS,3553,639.54,2913.46,Wednesday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16757,GST-5024,45719,45721,45722,RT_DLX,RC_PROMO,CH_BKG,SEG_GRP,Checked-Out,2992.5,448.88,2543.62,1,2,1,OK,,PASS,2992.5,448.88,2543.62,Wednesday,FALSE,FALSE,Shoulder Season,2992.5,2992.5,0
RES-16758,GST-8102,45718,45721,45722,RT_DLX,RC_NONREF,CH_EXP,SEG_GRP,Checked-Out,2826.25,508.72,2317.53,1,1,0,OK,,PASS,2826.25,508.72,2317.53,Wednesday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16759,GST-8789,45704,45721,45722,RT_STD,RC_CORP,CH_COR,SEG_LEI,Checked-Out,1936,193.6,1742.4,1,2,0,OK,,PASS,1936,193.6,1742.4,Wednesday,FALSE,FALSE,Shoulder Season,1936,1936,0
RES-16760,GST-8763,45716,45721,45723,RT_SUT,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,9690,1744.2,7945.8,1,1,2,OK,,PASS,9690,1744.2,7945.8,Wednesday,FALSE,FALSE,Shoulder Season,9690,9690,0
RES-16761,GST-5591,45665,45721,45723,RT_STD,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,3553,639.54,2913.46,1,2,0,OK,,PASS,3553,639.54,2913.46,Wednesday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16762,GST-7353,45663,45721,45722,RT_DLX,RC_RACK,CH_BKG,SEG_LEI,Checked-Out,3325,498.75,2826.25,1,2,0,OK,,PASS,3325,498.75,2826.25,Wednesday,FALSE,FALSE,Shoulder Season,3325,3325,0
RES-16763,GST-5056,45719,45722,45724,RT_DLX,RC_PROMO,CH_BKG,SEG_BUS,No-Show,5985,897.75,5087.25,1,2,0,OK,,PASS,5985,897.75,5087.25,Thursday,FALSE,FALSE,Shoulder Season,0,0,5985
RES-16764,GST-6964,45722,45722,45724,RT_STD,RC_PROMO,CH_DIR,SEG_TRA,Checked-Out,3960,0,3960,1,1,0,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,Shoulder Season,3960,3960,0
RES-16765,GST-6512,45695,45722,45724,RT_STD,RC_PROMO,CH_COR,SEG_BUS,Checked-Out,3960,396,3564,1,3,0,OK,,PASS,3960,396,3564,Thursday,FALSE,FALSE,Shoulder Season,3960,3960,0
RES-16766,GST-5120,45701,45722,45723,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16767,GST-7579,45671,45722,45724,RT_STD,RC_CORP,CH_COR,SEG_LEI,Checked-Out,3872,387.2,3484.8,1,2,0,OK,,PASS,3872,387.2,3484.8,Thursday,FALSE,FALSE,Shoulder Season,3872,3872,0
RES-16768,GST-7399,45717,45722,45725,RT_STD,RC_PROMO,CH_BKG,SEG_GRP,Checked-Out,5643,846.45,4796.55,1,2,0,OK,,PASS,5643,846.45,4796.55,Thursday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16769,GST-8608,45694,45722,45724,RT_STD,RC_NONREF,CH_BKG,SEG_TRA,Cancelled,0,0,0,1,1,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16770,GST-6667,45652,45722,45723,RT_SUT,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,5130,769.5,4360.5,1,2,0,OK,,PASS,5130,769.5,4360.5,Thursday,FALSE,FALSE,Shoulder Season,5130,5130,0
RES-16771,GST-6019,45722,45722,45725,RT_STD,RC_PROMO,CH_BKG,SEG_BUS,Checked-Out,5643,846.45,4796.55,1,1,0,OK,,PASS,5643,846.45,4796.55,Thursday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16772,GST-5854,45716,45722,45724,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16773,GST-6274,45689,45722,45725,RT_DLX,RC_NONREF,CH_COR,SEG_TRA,Checked-Out,8925,892.5,8032.5,1,1,1,OK,,PASS,8925,892.5,8032.5,Thursday,FALSE,FALSE,Shoulder Season,8925,8925,0
RES-16774,GST-5085,45721,45722,45725,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,8478.75,1271.81,7206.94,1,2,1,OK,,PASS,8478.75,1271.81,7206.94,Thursday,FALSE,FALSE,Shoulder Season,8478.75,8478.75,0
RES-16775,GST-8854,45698,45722,45723,RT_STD,RC_PROMO,CH_BKG,SEG_TRA,Checked-Out,1881,282.15,1598.85,1,2,1,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16776,GST-7423,45715,45722,45724,RT_DLX,RC_CORP,CH_BKG,SEG_LEI,Cancelled,5852,877.8,4974.2,1,1,0,INFO,Cancelled with revenue,PASS,5852,877.8,4974.2,Thursday,FALSE,FALSE,Shoulder Season,0,0,5852
RES-16777,GST-5070,45679,45722,45724,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,4180,752.4,3427.6,1,1,0,OK,,PASS,4180,752.4,3427.6,Thursday,FALSE,FALSE,Shoulder Season,4180,4180,0
RES-16778,GST-7508,45689,45722,45723,RT_SUT,RC_PROMO,CH_DIR,SEG_LEI,Cancelled,0,0,0,1,2,2,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16779,GST-5773,45719,45722,45723,RT_STD,RC_RACK,CH_EXP,SEG_BUS,Checked-Out,2090,376.2,1713.8,1,2,1,OK,,PASS,2090,376.2,1713.8,Thursday,FALSE,FALSE,Shoulder Season,2090,2090,0
RES-16780,GST-8769,45720,45722,45725,RT_STD,RC_PROMO,CH_EXP,SEG_GRP,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16781,GST-8421,45704,45722,45724,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3553,532.95,3020.05,1,2,0,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16782,GST-8779,45681,45722,45724,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,3553,639.54,2913.46,1,2,0,OK,,PASS,3553,639.54,2913.46,Thursday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16783,GST-8397,45709,45722,45723,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,2926,526.68,2399.32,1,2,2,OK,,PASS,2926,526.68,2399.32,Thursday,FALSE,FALSE,Shoulder Season,2926,2926,0
RES-16784,GST-7520,45711,45722,45725,RT_DLX,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,8778,1580.04,7197.96,1,1,0,OK,,PASS,8778,1580.04,7197.96,Thursday,FALSE,FALSE,Shoulder Season,8778,8778,0
RES-16785,GST-8383,45707,45722,45723,RT_STD,RC_NONREF,CH_BKG,SEG_BUS,Checked-Out,1776.5,266.47,1510.03,1,1,0,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16786,GST-8194,45700,45722,45724,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,3960,0,3960,1,2,0,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,Shoulder Season,3960,3960,0
RES-16787,GST-6849,45709,45722,45723,RT_DLX,RC_NONREF,CH_WLK,SEG_LEI,Checked-Out,2975,0,2975,1,1,0,OK,,PASS,2975,0,2975,Thursday,FALSE,FALSE,Shoulder Season,2975,2975,0
RES-16788,GST-6782,45719,45722,45724,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3553,532.95,3020.05,1,1,0,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16789,GST-5329,45710,45722,45724,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5985,1077.3,4907.7,1,2,1,OK,,PASS,5985,1077.3,4907.7,Thursday,FALSE,FALSE,Shoulder Season,5985,5985,0
RES-16790,GST-7840,45718,45722,45724,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5652.5,1017.45,4635.05,1,3,1,OK,,PASS,5652.5,1017.45,4635.05,Thursday,FALSE,FALSE,Shoulder Season,5652.5,5652.5,0
RES-16791,GST-5815,45673,45722,45725,RT_STD,RC_PROMO,CH_COR,SEG_LEI,Checked-Out,5940,594,5346,1,2,0,OK,,PASS,5940,594,5346,Thursday,FALSE,FALSE,Shoulder Season,5940,5940,0
RES-16792,GST-5622,45708,45722,45723,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,1,2,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16793,GST-5148,45721,45722,45724,RT_STD,RC_RACK,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16794,GST-6640,45682,45722,45723,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1839.2,275.88,1563.32,1,2,0,OK,,PASS,1839.2,275.88,1563.32,Thursday,FALSE,FALSE,Shoulder Season,1839.2,1839.2,0
RES-16795,GST-7770,45709,45722,45723,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1776.5,266.47,1510.03,1,2,2,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16796,GST-6421,45677,45722,45723,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,2,1,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16797,GST-5702,45718,45722,45723,RT_STD,RC_PROMO,CH_COR,SEG_GRP,Checked-Out,1980,198,1782,1,1,0,OK,,PASS,1980,198,1782,Thursday,FALSE,FALSE,Shoulder Season,1980,1980,0
RES-16798,GST-6088,45663,45722,45723,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1881,338.58,1542.42,1,2,0,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16799,GST-6598,45721,45722,45723,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,1,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16800,GST-8829,45721,45722,45724,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5652.5,847.88,4804.62,1,1,1,OK,,PASS,5652.5,847.88,4804.62,Thursday,FALSE,FALSE,Shoulder Season,5652.5,5652.5,0
RES-16801,GST-7193,45693,45722,45724,RT_STD,RC_PROMO,CH_BKG,SEG_BUS,Checked-Out,3762,564.3,3197.7,1,2,0,OK,,PASS,3762,564.3,3197.7,Thursday,FALSE,FALSE,Shoulder Season,3762,3762,0
RES-16802,GST-6060,45700,45722,45724,RT_STD,RC_NONREF,CH_BKG,SEG_TRA,Checked-Out,3553,532.95,3020.05,1,2,0,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16803,GST-7645,45718,45722,45725,RT_STD,RC_CORP,CH_DIR,SEG_LEI,Checked-Out,5808,0,5808,1,2,0,OK,,PASS,5808,0,5808,Thursday,FALSE,FALSE,Shoulder Season,5808,5808,0
RES-16804,GST-5407,45722,45722,45724,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5652.5,847.88,4804.62,1,2,0,OK,,PASS,5652.5,847.88,4804.62,Thursday,FALSE,FALSE,Shoulder Season,5652.5,5652.5,0
RES-16805,GST-8046,45721,45722,45725,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,5643,1015.74,4627.26,1,2,0,OK,,PASS,5643,1015.74,4627.26,Thursday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16806,GST-5146,45708,45722,45723,RT_STD,RC_CORP,CH_COR,SEG_BUS,Checked-Out,1936,193.6,1742.4,1,1,0,OK,,PASS,1936,193.6,1742.4,Thursday,FALSE,FALSE,Shoulder Season,1936,1936,0
RES-16807,GST-6245,45687,45722,45723,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,2,1,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16808,GST-6918,45701,45722,45725,RT_STD,RC_NONREF,CH_DIR,SEG_GRP,Checked-Out,5610,0,5610,1,1,0,OK,,PASS,5610,0,5610,Thursday,FALSE,FALSE,Shoulder Season,5610,5610,0
RES-16809,GST-8461,45688,45722,45723,RT_SUT,RC_PROMO,CH_COR,SEG_LEI,Checked-Out,5400,540,4860,1,2,0,OK,,PASS,5400,540,4860,Thursday,FALSE,FALSE,Shoulder Season,5400,5400,0
RES-16810,GST-5377,45714,45722,45723,RT_SUT,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5130,923.4,4206.6,1,2,0,OK,,PASS,5130,923.4,4206.6,Thursday,FALSE,FALSE,Shoulder Season,5130,5130,0
RES-16811,GST-8160,45717,45722,45723,RT_SUT,RC_PROMO,CH_DIR,SEG_BUS,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16812,GST-8361,45715,45722,45723,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,2,1,OK,,PASS,2826.25,508.72,2317.53,Thursday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16813,GST-7096,45722,45722,45723,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1881,282.15,1598.85,1,2,0,OK,,PASS,1881,282.15,1598.85,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16814,GST-7020,45713,45722,45724,RT_STD,RC_PROMO,CH_DIR,SEG_BUS,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16815,GST-8021,45688,45722,45724,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5652.5,1017.45,4635.05,1,2,1,OK,,PASS,5652.5,1017.45,4635.05,Thursday,FALSE,FALSE,Shoulder Season,5652.5,5652.5,0
RES-16816,GST-8856,45720,45722,45725,RT_STD,RC_RACK,CH_BKG,SEG_BUS,Checked-Out,6270,940.5,5329.5,1,1,0,OK,,PASS,6270,940.5,5329.5,Thursday,FALSE,FALSE,Shoulder Season,6270,6270,0
RES-16817,GST-8824,45714,45722,45725,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5329.5,799.42,4530.08,1,2,0,OK,,PASS,5329.5,799.42,4530.08,Thursday,FALSE,FALSE,Shoulder Season,5329.5,5329.5,0
RES-16818,GST-7606,45676,45722,45723,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,3,1,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16819,GST-7119,45679,45722,45725,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5643,1015.74,4627.26,1,2,0,OK,,PASS,5643,1015.74,4627.26,Thursday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16820,GST-7255,45718,45722,45725,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,5643,1015.74,4627.26,1,2,0,OK,,PASS,5643,1015.74,4627.26,Thursday,FALSE,FALSE,Shoulder Season,5643,5643,0
RES-16821,GST-6584,45712,45722,45725,RT_STD,RC_NONREF,CH_EXP,SEG_GRP,Checked-Out,5329.5,959.31,4370.19,1,2,0,OK,,PASS,5329.5,959.31,4370.19,Thursday,FALSE,FALSE,Shoulder Season,5329.5,5329.5,0
RES-16822,GST-6304,45722,45722,45723,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,1980,0,1980,1,1,1,OK,,PASS,1980,0,1980,Thursday,FALSE,FALSE,Shoulder Season,1980,1980,0
RES-16823,GST-5218,45696,45722,45723,RT_SUT,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,5016,902.88,4113.12,1,2,0,OK,,PASS,5016,902.88,4113.12,Thursday,FALSE,FALSE,Shoulder Season,5016,5016,0
RES-16824,GST-8493,45695,45722,45725,RT_DLX,RC_PROMO,CH_BKG,SEG_GRP,Checked-Out,8977.5,1346.62,7630.88,1,2,2,OK,,PASS,8977.5,1346.62,7630.88,Thursday,FALSE,FALSE,Shoulder Season,8977.5,8977.5,0
RES-16825,GST-6723,45700,45722,45723,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1776.5,319.77,1456.73,1,2,0,OK,,PASS,1776.5,319.77,1456.73,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16826,GST-7713,45716,45722,45724,RT_SUT,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,10800,0,10800,1,2,0,OK,,PASS,10800,0,10800,Thursday,FALSE,FALSE,Shoulder Season,10800,10800,0
RES-16827,GST-6776,45720,45722,45723,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,1,2,OK,,PASS,2826.25,508.72,2317.53,Thursday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16828,GST-8325,45710,45722,45725,RT_DLX,RC_NONREF,CH_EXP,SEG_GRP,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16829,GST-6688,45722,45722,45723,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1776.5,266.47,1510.03,1,2,0,OK,,PASS,1776.5,266.47,1510.03,Thursday,FALSE,FALSE,Shoulder Season,1776.5,1776.5,0
RES-16830,GST-8019,45706,45722,45725,RT_DLX,RC_PROMO,CH_BKG,SEG_BUS,Checked-Out,8977.5,1346.62,7630.88,1,2,0,OK,,PASS,8977.5,1346.62,7630.88,Thursday,FALSE,FALSE,Shoulder Season,8977.5,8977.5,0
RES-16831,GST-8256,45707,45722,45724,RT_STD,RC_NONREF,CH_BKG,SEG_GRP,Checked-Out,3553,532.95,3020.05,1,2,0,OK,,PASS,3553,532.95,3020.05,Thursday,FALSE,FALSE,Shoulder Season,3553,3553,0
RES-16832,GST-8039,45721,45722,45724,RT_STD,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,3960,0,3960,1,2,0,OK,,PASS,3960,0,3960,Thursday,FALSE,FALSE,Shoulder Season,3960,3960,0
RES-16833,GST-5799,45698,45722,45726,RT_STD,RC_PROMO,CH_EXP,SEG_GRP,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16834,GST-8797,45721,45722,45723,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Cancelled,0,0,0,1,2,1,OK,,PASS,0,0,0,Thursday,FALSE,FALSE,Shoulder Season,0,0,0
RES-16835,GST-5958,45717,45722,45723,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,2992.5,538.65,2453.85,1,2,1,OK,,PASS,2992.5,538.65,2453.85,Thursday,FALSE,FALSE,Shoulder Season,2992.5,2992.5,0
RES-16836,GST-7809,45711,45722,45723,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1839.2,331.06,1508.14,1,2,2,OK,,PASS,1839.2,331.06,1508.14,Thursday,FALSE,FALSE,Shoulder Season,1839.2,1839.2,0
RES-16837,GST-8346,45718,45722,45723,RT_STD,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,1980,0,1980,1,1,0,OK,,PASS,1980,0,1980,Thursday,FALSE,FALSE,Shoulder Season,1980,1980,0
RES-16838,GST-5759,45701,45722,45723,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,1,1,OK,,PASS,2826.25,508.72,2317.53,Thursday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16839,GST-6485,45719,45722,45723,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,1881,338.58,1542.42,1,2,2,OK,,PASS,1881,338.58,1542.42,Thursday,FALSE,FALSE,Shoulder Season,1881,1881,0
RES-16840,GST-8753,45676,45722,45724,RT_STD,RC_CORP,CH_EXP,SEG_TRA,Checked-Out,3678.4,662.11,3016.29,1,2,0,OK,,PASS,3678.4,662.11,3016.29,Thursday,FALSE,FALSE,Shoulder Season,3678.4,3678.4,0
RES-16841,GST-7354,45721,45722,45723,RT_DLX,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,2826.25,508.72,2317.53,1,2,1,OK,,PASS,2826.25,508.72,2317.53,Thursday,FALSE,FALSE,Shoulder Season,2826.25,2826.25,0
RES-16842,GST-5589,45707,45722,45723,RT_STD,RC_PROMO,CH_WLK,SEG_LEI,Checked-Out,1980,0,1980,1,2,0,OK,,PASS,1980,0,1980,Thursday,FALSE,FALSE,Shoulder Season,1980,1980,0
RES-16843,GST-7462,45701,45722,45724,RT_STD,RC_CORP,CH_BKG,SEG_BUS,Checked-Out,3678.4,551.76,3126.64,1,1,1,OK,,PASS,3678.4,551.76,3126.64,Thursday,FALSE,FALSE,Shoulder Season,3678.4,3678.4,0
